
VG= 0 to 5 in 0.01 step
VD= 0 to 5 in 0.5 step
NO. VG VD ID
 V V A
1 0 0 -0.0015071
2 0.01 0 -0.0014965
3 0.02 0 -0.0014864
4 0.03 0 -0.0014769
5 0.04 0 -0.0014671
6 0.05 0 -0.0014576
7 0.06 0 -0.0014481
8 0.07 0 -0.001438
9 0.08 0 -0.0014287
10 0.09 0 -0.001419
11 0.1 0 -0.0014097
12 0.11 0 -0.0014004
13 0.12 0 -0.0013901
14 0.13 0 -0.0013807
15 0.14 0 -0.0013714
16 0.15 0 -0.0013619
17 0.16 0 -0.0013529
18 0.17 0 -0.0013428
19 0.18 0 -0.0013334
20 0.19 0 -0.0013243
21 0.2 0 -0.001315
22 0.21 0 -0.0013058
23 0.22 0 -0.001296
24 0.23 0 -0.0012866
25 0.24 0 -0.0012774
26 0.25 0 -0.0012683
27 0.26 0 -0.0012592
28 0.27 0 -0.0012501
29 0.28 0 -0.0012402
30 0.29 0 -0.001231
31 0.3 0 -0.001222
32 0.31 0 -0.0012129
33 0.32 0 -0.001204
34 0.33 0 -0.0011944
35 0.34 0 -0.0011854
36 0.35 0 -0.0011765
37 0.36 0 -0.0011673
38 0.37 0 -0.0011583
39 0.38 0 -0.0011488
40 0.39 0 -0.0011399
41 0.4 0 -0.0011311
42 0.41 0 -0.0011219
43 0.42 0 -0.0011133
44 0.43 0 -0.0011037
45 0.44 0 -0.0010948
46 0.45 0 -0.0010859
47 0.46 0 -0.0010772
48 0.47 0 -0.0010685
49 0.48 0 -0.0010591
50 0.49 0 -0.0010504
51 0.5 0 -0.0010417
52 0.51 0 -0.0010332
53 0.52 0 -0.0010243
54 0.53 0 -0.0010157
55 0.54 0 -0.0010064
56 0.55 0 -0.00099769
57 0.56 0 -0.00098897
58 0.57 0 -0.00098047
59 0.58 0 -0.00097183
60 0.59 0 -0.00096284
61 0.6 0 -0.0009543
62 0.61 0 -0.00094583
63 0.62 0 -0.00093723
64 0.63 0 -0.00092871
65 0.64 0 -0.0009196
66 0.65 0 -0.00091134
67 0.66 0 -0.00090305
68 0.67 0 -0.00089472
69 0.68 0 -0.00088642
70 0.69 0 -0.00087745
71 0.7 0 -0.00086922
72 0.71 0 -0.0008609
73 0.72 0 -0.00085263
74 0.73 0 -0.00084461
75 0.74 0 -0.00083568
76 0.75 0 -0.0008275
77 0.76 0 -0.0008194
78 0.77 0 -0.00081126
79 0.78 0 -0.00080323
80 0.79 0 -0.00079454
81 0.8 0 -0.00078643
82 0.81 0 -0.0007784
83 0.82 0 -0.00077035
84 0.83 0 -0.00076241
85 0.84 0 -0.00075458
86 0.85 0 -0.00074597
87 0.86 0 -0.00073801
88 0.87 0 -0.0007302
89 0.88 0 -0.0007223
90 0.89 0 -0.00071451
91 0.9 0 -0.00070618
92 0.91 0 -0.00069838
93 0.92 0 -0.00069076
94 0.93 0 -0.00068298
95 0.94 0 -0.00067524
96 0.95 0 -0.0006671
97 0.96 0 -0.00065939
98 0.97 0 -0.00065181
99 0.98 0 -0.00064428
100 0.99 0 -0.00063684
101 1 0 -0.00062869
102 1.01 0 -0.00062133
103 1.02 0 -0.00061389
104 1.03 0 -0.00060658
105 1.04 0 -0.00059917
106 1.05 0 -0.00059132
107 1.06 0 -0.00058394
108 1.07 0 -0.00057665
109 1.08 0 -0.00056937
110 1.09 0 -0.00056224
111 1.1 0 -0.00055448
112 1.11 0 -0.00054733
113 1.12 0 -0.00054012
114 1.13 0 -0.00053307
115 1.14 0 -0.00052606
116 1.15 0 -0.00051891
117 1.16 0 -0.00051145
118 1.17 0 -0.0005045
119 1.18 0 -0.00049756
120 1.19 0 -0.00049067
121 1.2 0 -0.00048382
122 1.21 0 -0.00047639
123 1.22 0 -0.00046969
124 1.23 0 -0.00046295
125 1.24 0 -0.00045626
126 1.25 0 -0.00044958
127 1.26 0 -0.00044238
128 1.27 0 -0.00043588
129 1.28 0 -0.00042929
130 1.29 0 -0.00042277
131 1.3 0 -0.00041629
132 1.31 0 -0.00040934
133 1.32 0 -0.00040296
134 1.33 0 -0.00039664
135 1.34 0 -0.00039024
136 1.35 0 -0.00038402
137 1.36 0 -0.00037723
138 1.37 0 -0.00037103
139 1.38 0 -0.00036496
140 1.39 0 -0.0003588
141 1.4 0 -0.00035268
142 1.41 0 -0.00034659
143 1.42 0 -0.00034019
144 1.43 0 -0.00033419
145 1.44 0 -0.00032823
146 1.45 0 -0.00032236
147 1.46 0 -0.0003166
148 1.47 0 -0.00031035
149 1.48 0 -0.00030465
150 1.49 0 -0.00029887
151 1.5 0 -0.00029328
152 1.51 0 -0.00028764
153 1.52 0 -0.00028161
154 1.53 0 -0.00027614
155 1.54 0 -0.00027062
156 1.55 0 -0.00026514
157 1.56 0 -0.00025984
158 1.57 0 -0.00025412
159 1.58 0 -0.0002488
160 1.59 0 -0.0002436
161 1.6 0 -0.00023846
162 1.61 0 -0.00023332
163 1.62 0 -0.00022777
164 1.63 0 -0.00022279
165 1.64 0 -0.00021784
166 1.65 0 -0.00021289
167 1.66 0 -0.00020805
168 1.67 0 -0.00020288
169 1.68 0 -0.00019808
170 1.69 0 -0.00019334
171 1.7 0 -0.00018866
172 1.71 0 -0.00018409
173 1.72 0 -0.00017955
174 1.73 0 -0.00017458
175 1.74 0 -0.0001702
176 1.75 0 -0.00016577
177 1.76 0 -0.00016147
178 1.77 0 -0.0001572
179 1.78 0 -0.00015272
180 1.79 0 -0.00014855
181 1.8 0 -0.00014441
182 1.81 0 -0.0001404
183 1.82 0 -0.0001364
184 1.83 0 -0.00013208
185 1.84 0 -0.0001282
186 1.85 0 -0.00012439
187 1.86 0 -0.00012063
188 1.87 0 -0.00011693
189 1.88 0 -0.00011297
190 1.89 0 -0.00010938
191 1.9 0 -0.00010585
192 1.91 0 -0.00010241
193 1.92 0 -9.9056E-05
194 1.93 0 -9.541E-05
195 1.94 0 -9.2134E-05
196 1.95 0 -8.8927E-05
197 1.96 0 -8.5774E-05
198 1.97 0 -8.2657E-05
199 1.98 0 -7.9679E-05
200 1.99 0 -7.6525E-05
201 2 0 -7.3599E-05
202 2.01 0 -7.0698E-05
203 2.02 0 -6.793E-05
204 2.03 0 -6.5219E-05
205 2.04 0 -6.2328E-05
206 2.05 0 -5.9758E-05
207 2.06 0 -5.7244E-05
208 2.07 0 -5.4773E-05
209 2.08 0 -5.2371E-05
210 2.09 0 -4.9928E-05
211 2.1 0 -4.7637E-05
212 2.11 0 -4.5398E-05
213 2.12 0 -4.3279E-05
214 2.13 0 -4.1204E-05
215 2.14 0 -3.903E-05
216 2.15 0 -3.7088E-05
217 2.16 0 -3.5217E-05
218 2.17 0 -3.3398E-05
219 2.18 0 -3.1611E-05
220 2.19 0 -2.9789E-05
221 2.2 0 -2.819E-05
222 2.21 0 -2.6596E-05
223 2.22 0 -2.5042E-05
224 2.23 0 -2.3587E-05
225 2.24 0 -2.2125E-05
226 2.25 0 -2.0752E-05
227 2.26 0 -1.9437E-05
228 2.27 0 -1.8205E-05
229 2.28 0 -1.7033E-05
230 2.29 0 -1.588E-05
231 2.3 0 -1.4718E-05
232 2.31 0 -1.3734E-05
233 2.32 0 -1.2767E-05
234 2.33 0 -1.1833E-05
235 2.34 0 -1.0988E-05
236 2.35 0 -1.011E-05
237 2.36 0 -9.306E-06
238 2.37 0 -8.5948E-06
239 2.38 0 -7.893E-06
240 2.39 0 -7.2402E-06
