,,,
VD=,0,to,5
VG=,0,to,5
NO.,VD,VG,ID
V,V,A,
1,0,0,-9.2512E-05
2,0.01,0,-9.254E-05
3,0.02,0,-9.2534E-05
4,0.03,0,-9.2493E-05
5,0.04,0,-9.2517E-05
6,0.05,0,-9.2538E-05
7,0.06,0,-9.2501E-05
8,0.07,0,-9.2487E-05
9,0.08,0,-9.2522E-05
10,0.09,0,-9.2509E-05
11,0.1,0,-9.2477E-05
12,0.11,0,-9.2505E-05
13,0.12,0,-9.2513E-05
14,0.13,0,-9.2475E-05
15,0.14,0,-9.2477E-05
16,0.15,0,-9.2511E-05
17,0.16,0,-9.2485E-05
18,0.17,0,-9.2455E-05
19,0.18,0,-9.2487E-05
20,0.19,0,-9.2493E-05
21,0.2,0,-9.2455E-05
22,0.21,0,-9.2463E-05
23,0.22,0,-9.249E-05
24,0.23,0,-9.2454E-05
25,0.24,0,-9.2446E-05
26,0.25,0,-9.2474E-05
27,0.26,0,-9.2469E-05
28,0.27,0,-9.2428E-05
29,0.28,0,-9.2454E-05
30,0.29,0,-9.2474E-05
31,0.3,0,-9.2438E-05
32,0.31,0,-9.2431E-05
33,0.32,0,-9.246E-05
34,0.33,0,-9.2448E-05
35,0.34,0,-9.2416E-05
36,0.35,0,-9.2446E-05
37,0.36,0,-9.2451E-05
38,0.37,0,-9.2415E-05
39,0.38,0,-9.2416E-05
40,0.39,0,-9.2451E-05
41,0.4,0,-9.2423E-05
42,0.41,0,-9.2398E-05
43,0.42,0,-9.2428E-05
44,0.43,0,-9.2433E-05
45,0.44,0,-9.2396E-05
46,0.45,0,-9.2408E-05
47,0.46,0,-9.2431E-05
48,0.47,0,-9.2398E-05
49,0.48,0,-9.2387E-05
50,0.49,0,-9.2416E-05
51,0.5,0,-9.2411E-05
52,0.51,0,-9.2373E-05
53,0.52,0,-9.2396E-05
54,0.53,0,-9.2414E-05
55,0.54,0,-9.238E-05
56,0.55,0,-9.2373E-05
57,0.56,0,-9.2402E-05
58,0.57,0,-9.2389E-05
59,0.58,0,-9.2361E-05
60,0.59,0,-9.2392E-05
61,0.6,0,-9.2398E-05
62,0.61,0,-9.2361E-05
63,0.62,0,-9.2361E-05
64,0.63,0,-9.2395E-05
65,0.64,0,-9.2367E-05
66,0.65,0,-9.2344E-05
67,0.66,0,-9.2372E-05
68,0.67,0,-9.2376E-05
69,0.68,0,-9.2339E-05
70,0.69,0,-9.2353E-05
71,0.7,0,-9.2376E-05
72,0.71,0,-9.2339E-05
73,0.72,0,-9.233E-05
74,0.73,0,-9.2361E-05
75,0.74,0,-9.2353E-05
76,0.75,0,-9.2317E-05
77,0.76,0,-9.2341E-05
78,0.77,0,-9.2356E-05
79,0.78,0,-9.2322E-05
80,0.79,0,-9.2318E-05
81,0.8,0,-9.2348E-05
82,0.81,0,-9.233E-05
83,0.82,0,-9.23E-05
84,0.83,0,-9.2332E-05
85,0.84,0,-9.2339E-05
86,0.85,0,-9.2298E-05
87,0.86,0,-9.2306E-05
88,0.87,0,-9.2333E-05
89,0.88,0,-9.2304E-05
90,0.89,0,-9.2284E-05
91,0.9,0,-9.2313E-05
92,0.91,0,-9.2313E-05
93,0.92,0,-9.2273E-05
94,0.93,0,-9.2309E-05
95,0.94,0,-9.2282E-05
96,0.95,0,-9.2297E-05
97,0.96,0,-9.226E-05
98,0.97,0,-9.2258E-05
99,0.98,0,-9.2292E-05
100,0.99,0,-9.227E-05
101,1,0,-9.224E-05
102,1.01,0,-9.2271E-05
103,1.02,0,-9.2279E-05
104,1.03,0,-9.224E-05
105,1.04,0,-9.2246E-05
106,1.05,0,-9.2271E-05
107,1.06,0,-9.2239E-05
108,1.07,0,-9.2221E-05
109,1.08,0,-9.2253E-05
110,1.09,0,-9.2252E-05
111,1.1,0,-9.2211E-05
112,1.11,0,-9.223E-05
113,1.12,0,-9.2249E-05
114,1.13,0,-9.2215E-05
115,1.14,0,-9.2206E-05
116,1.15,0,-9.2232E-05
117,1.16,0,-9.2225E-05
118,1.17,0,-9.2191E-05
119,1.18,0,-9.2217E-05
120,1.19,0,-9.2228E-05
121,1.2,0,-9.219E-05
122,1.21,0,-9.2187E-05
123,1.22,0,-9.2222E-05
124,1.23,0,-9.2198E-05
125,1.24,0,-9.2166E-05
126,1.25,0,-9.2197E-05
127,1.26,0,-9.2201E-05
128,1.27,0,-9.2164E-05
129,1.28,0,-9.2168E-05
130,1.29,0,-9.2191E-05
131,1.3,0,-9.216E-05
132,1.31,0,-9.2147E-05
133,1.32,0,-9.2173E-05
134,1.33,0,-9.2167E-05
135,1.34,0,-9.2128E-05
136,1.35,0,-9.2146E-05
137,1.36,0,-9.2166E-05
138,1.37,0,-9.2131E-05
139,1.38,0,-9.2118E-05
140,1.39,0,-9.2147E-05
141,1.4,0,-9.2134E-05
142,1.41,0,-9.2099E-05
143,1.42,0,-9.2125E-05
144,1.43,0,-9.2132E-05
145,1.44,0,-9.2092E-05
146,1.45,0,-9.2092E-05
147,1.46,0,-9.2125E-05
148,1.47,0,-9.2093E-05
149,1.48,0,-9.2066E-05
150,1.49,0,-9.2089E-05
151,1.5,0,-9.2096E-05
152,1.51,0,-9.2054E-05
153,1.52,0,-9.2062E-05
154,1.53,0,-9.208E-05
155,1.54,0,-9.2045E-05
156,1.55,0,-9.2031E-05
157,1.56,0,-9.2056E-05
158,1.57,0,-9.2045E-05
159,1.58,0,-9.2002E-05
160,1.59,0,-9.2021E-05
161,1.6,0,-9.2038E-05
162,1.61,0,-9.1998E-05
163,1.62,0,-9.1983E-05
164,1.63,0,-9.2007E-05
165,1.64,0,-9.199E-05
166,1.65,0,-9.1957E-05
167,1.66,0,-9.1978E-05
168,1.67,0,-9.1981E-05
169,1.68,0,-9.1937E-05
170,1.69,0,-9.1932E-05
171,1.7,0,-9.1955E-05
172,1.71,0,-9.1924E-05
173,1.72,0,-9.1892E-05
174,1.73,0,-9.1911E-05
175,1.74,0,-9.1909E-05
176,1.75,0,-9.1864E-05
177,1.76,0,-9.1864E-05
178,1.77,0,-9.1876E-05
179,1.78,0,-9.1832E-05
180,1.79,0,-9.1813E-05
181,1.8,0,-9.1832E-05
182,1.81,0,-9.1813E-05
183,1.82,0,-9.1763E-05
184,1.83,0,-9.1773E-05
185,1.84,0,-9.1776E-05
186,1.85,0,-9.1731E-05
187,1.86,0,-9.1711E-05
188,1.87,0,-9.1725E-05
189,1.88,0,-9.1693E-05
190,1.89,0,-9.1649E-05
191,1.9,0,-9.1662E-05
192,1.91,0,-9.165E-05
193,1.92,0,-9.1596E-05
194,1.93,0,-9.1578E-05
195,1.94,0,-9.1586E-05
196,1.95,0,-9.1542E-05
197,1.96,0,-9.1496E-05
198,1.97,0,-9.1504E-05
199,1.98,0,-9.1477E-05
200,1.99,0,-9.1421E-05
201,2,0,-9.1406E-05
202,2.01,0,-9.14E-05
203,2.02,0,-9.1339E-05
204,2.03,0,-9.1299E-05
205,2.04,0,-9.1297E-05
206,2.05,0,-9.1262E-05
207,2.06,0,-9.1192E-05
208,2.07,0,-9.1182E-05
