,,,
VD=,0,to,5
VG=,0,to,5
NO.,VD,VG,ID
V,V,A,
1,0,0,1.7845E-08
2,0.01,0,-2.6236E-08
3,0.02,0,2.7639E-08
4,0.03,0,-2.5302E-08
5,0.04,0,2.4484E-08
6,0.05,0,-2.0061E-08
7,0.06,0,1.8873E-08
8,0.07,0,-1.019E-09
9,0.08,0,-1.9514E-08
10,0.09,0,2.7148E-08
11,0.1,0,-1.7173E-08
12,0.11,0,2.516E-09
13,0.12,0,1.5877E-08
14,0.13,0,-2.6431E-08
15,0.14,0,1.9749E-08
16,0.15,0,-3.471E-09
17,0.16,0,-1.7335E-08
18,0.17,0,2.7374E-08
19,0.18,0,-1.8712E-08
20,0.19,0,5.245E-09
21,0.2,0,1.3929E-08
22,0.21,0,-2.6852E-08
23,0.22,0,2.1522E-08
24,0.23,0,-1.6728E-08
25,0.24,0,7.47E-10
26,0.25,0,1.709E-08
27,0.26,0,-2.6395E-08
28,0.27,0,1.9281E-08
29,0.28,0,-2.019E-09
30,0.29,0,-1.6746E-08
31,0.3,0,2.7358E-08
32,0.31,0,-1.7761E-08
33,0.32,0,3.741E-09
34,0.33,0,1.5232E-08
35,0.34,0,-2.6698E-08
36,0.35,0,2.049E-08
37,0.36,0,-1.614E-08
38,0.37,0,-8.24E-10
39,0.38,0,1.7761E-08
40,0.39,0,-2.6457E-08
41,0.4,0,1.8797E-08
42,0.41,0,-5.37E-10
43,0.42,0,-1.9992E-08
44,0.43,0,2.7348E-08
45,0.44,0,-1.7162E-08
46,0.45,0,2.04E-09
47,0.46,0,1.6438E-08
48,0.47,0,-2.6569E-08
49,0.48,0,1.9612E-08
50,0.49,0,-3.099E-09
51,0.5,0,-1.7811E-08
52,0.51,0,2.7613E-08
53,0.52,0,-1.8467E-08
54,0.53,0,4.751E-09
55,0.54,0,1.4311E-08
56,0.55,0,-2.6888E-08
57,0.56,0,2.1344E-08
58,0.57,0,-1.6435E-08
59,0.58,0,3.61E-10
60,0.59,0,1.7206E-08
61,0.6,0,-2.6242E-08
62,0.61,0,1.9119E-08
63,0.62,0,-1.582E-09
64,0.63,0,-1.903E-08
65,0.64,0,2.7176E-08
66,0.65,0,-1.7438E-08
67,0.66,0,3.254E-09
68,0.67,0,1.5478E-08
69,0.68,0,-2.6386E-08
70,0.69,0,2.0115E-08
71,0.7,0,-2.4394E-08
72,0.71,0,2.3173E-08
73,0.72,0,-1.7812E-08
74,0.73,0,4E-09
75,0.74,0,1.4728E-08
76,0.75,0,-2.6217E-08
77,0.76,0,2.038E-08
78,0.77,0,-1.5878E-08
79,0.78,0,-3.66E-10
80,0.79,0,1.7157E-08
81,0.8,0,-2.5764E-08
82,0.81,0,1.8531E-08
83,0.82,0,-9.18E-10
84,0.83,0,-1.9254E-08
85,0.84,0,2.6672E-08
86,0.85,0,-1.6806E-08
87,0.86,0,2.393E-09
88,0.87,0,1.5802E-08
89,0.88,0,-2.59E-08
90,0.89,0,1.9289E-08
91,0.9,0,-3.265E-09
92,0.91,0,-1.7041E-08
93,0.92,0,2.6783E-08
94,0.93,0,-1.8186E-08
95,0.94,0,5.109E-09
96,0.95,0,1.3657E-08
97,0.96,0,-2.6129E-08
98,0.97,0,2.0928E-08
99,0.98,0,-1.6198E-08
100,0.99,0,8.58E-10
101,1,0,1.6539E-08
102,1.01,0,-2.5494E-08
103,1.02,0,1.8713E-08
104,1.03,0,-1.951E-09
105,1.04,0,-1.8214E-08
106,1.05,0,2.6517E-08
107,1.06,0,-1.7193E-08
108,1.07,0,3.481E-09
109,1.08,0,1.4767E-08
110,1.09,0,-2.5872E-08
111,1.1,0,1.9879E-08
112,1.11,0,-4.291E-09
113,1.12,0,-1.5948E-08
114,1.13,0,2.6539E-08
115,1.14,0,-1.9015E-08
116,1.15,0,6.284E-09
117,1.16,0,1.2914E-08
118,1.17,0,-2.6183E-08
119,1.18,0,2.1591E-08
120,1.19,0,-1.6686E-08
121,1.2,0,2.036E-09
122,1.21,0,1.5835E-08
123,1.22,0,-2.557E-08
124,1.23,0,1.8949E-08
125,1.24,0,-2.998E-09
126,1.25,0,-1.7237E-08
127,1.26,0,2.6535E-08
128,1.27,0,-1.786E-08
129,1.28,0,4.704E-09
130,1.29,0,1.3916E-08
131,1.3,0,-2.6021E-08
132,1.31,0,2.0686E-08
133,1.32,0,-1.6037E-08
134,1.33,0,3.21E-10
135,1.34,0,1.6735E-08
136,1.35,0,-2.5466E-08
137,1.36,0,1.8658E-08
138,1.37,0,-1.562E-09
139,1.38,0,-1.855E-08
140,1.39,0,2.6414E-08
141,1.4,0,-1.699E-08
142,1.41,0,3.113E-09
143,1.42,0,1.5064E-08
144,1.43,0,-2.5722E-08
145,1.44,0,1.9573E-08
146,1.45,0,-2.3882E-08
147,1.46,0,2.286E-08
148,1.47,0,-1.7599E-08
149,1.48,0,4.052E-09
150,1.49,0,1.4251E-08
151,1.5,0,-2.5783E-08
152,1.51,0,2.017E-08
153,1.52,0,-1.5692E-08
154,1.53,0,-2.56E-10
155,1.54,0,1.6857E-08
156,1.55,0,-2.5514E-08
157,1.56,0,1.8314E-08
158,1.57,0,-1.021E-09
159,1.58,0,-1.8803E-08
160,1.59,0,2.6295E-08
161,1.6,0,-1.6625E-08
162,1.61,0,2.641E-09
163,1.62,0,1.532E-08
164,1.63,0,-2.5498E-08
165,1.64,0,1.9122E-08
166,1.65,0,-2.3507E-08
167,1.66,0,2.2347E-08
168,1.67,0,-1.6897E-08
169,1.68,0,3.422E-09
170,1.69,0,1.4679E-08
171,1.7,0,-2.5455E-08
172,1.71,0,1.9468E-08
173,1.72,0,-1.5428E-08
174,1.73,0,-8.23E-10
175,1.74,0,1.6853E-08
176,1.75,0,-2.5153E-08
177,1.76,0,1.7802E-08
178,1.77,0,-5E-10
179,1.78,0,-1.8971E-08
180,1.79,0,2.6054E-08
181,1.8,0,-1.6386E-08
182,1.81,0,1.936E-09
183,1.82,0,1.5607E-08
184,1.83,0,-2.5217E-08
185,1.84,0,1.8677E-08
186,1.85,0,-2.832E-09
187,1.86,0,-1.7086E-08
188,1.87,0,2.6174E-08
189,1.88,0,-1.7549E-08
190,1.89,0,4.579E-09
191,1.9,0,1.3655E-08
192,1.91,0,-2.5527E-08
193,1.92,0,2.0251E-08
194,1.93,0,-1.5709E-08
195,1.94,0,2.8E-10
196,1.95,0,1.6499E-08
197,1.96,0,-2.5025E-08
198,1.97,0,1.8358E-08
199,1.98,0,-1.483E-09
200,1.99,0,-1.8307E-08
201,2,0,2.5978E-08
202,2.01,0,-1.6607E-08
203,2.02,0,3.202E-09
204,2.03,0,1.4891E-08
205,2.04,0,-2.534E-08
206,2.05,0,1.9278E-08
207,2.06,0,-2.3588E-08
208,2.07,0,2.2487E-08
209,2.08,0,-1.7285E-08
210,2.09,0,3.9E-09
211,2.1,0,1.4122E-08
212,2.11,0,-2.5458E-08
213,2.12,0,1.9965E-08
214,2.13,0,-1.5562E-08
215,2.14,0,-2.79E-10
216,2.15,0,1.6676E-08
217,2.16,0,-2.5158E-08
